id,instrument_type,latitude,longitude,timestamp,depth,synthetic,source_name,temperature,salinity,temperature_qc,salinity_qc
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,106.93858884901911,false,Argo GDAC / Ifremer,-1.3919999599456787,34.11289978027344,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,108.97779695676745,false,Argo GDAC / Ifremer,-1.3359999656677246,34.12310028076172,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,110.87840778253005,false,Argo GDAC / Ifremer,-1.2879999876022339,34.1349983215332,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,112.84828499942567,false,Argo GDAC / Ifremer,-1.2380000352859497,34.151100158691406,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,114.83794495977708,false,Argo GDAC / Ifremer,-1.1790000200271606,34.16999816894531,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,116.82757800486101,false,Argo GDAC / Ifremer,-1.0920000076293945,34.18330001831055,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,118.81719924009475,false,Argo GDAC / Ifremer,-1.027999997138977,34.195098876953125,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,120.7771069463599,false,Argo GDAC / Ifremer,-1.0230000019073486,34.204498291015625,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,122.74688879367446,false,Argo GDAC / Ifremer,-1.0099999904632568,34.21379852294922,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,124.72655204907633,false,Argo GDAC / Ifremer,-0.9589999914169312,34.225101470947266,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,126.72598916079716,false,Argo GDAC / Ifremer,-0.8259999752044678,34.24020004272461,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,128.7155140856568,false,Argo GDAC / Ifremer,-0.6890000104904175,34.260101318359375,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,130.68522701943132,false,Argo GDAC / Ifremer,-0.6290000081062317,34.27389907836914,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,132.67470587690656,false,Argo GDAC / Ifremer,-0.46399998664855957,34.298301696777344,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,134.64438068038783,false,Argo GDAC / Ifremer,-0.32199999690055847,34.320098876953125,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,136.6338210269403,false,Argo GDAC / Ifremer,-0.34200000762939453,34.32640075683594,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,138.65293360069288,false,Argo GDAC / Ifremer,-0.25200000405311584,34.3306999206543,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,140.62255083641801,false,Argo GDAC / Ifremer,-0.18199999630451202,34.34199905395508,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,142.56245810224198,false,Argo GDAC / Ifremer,-0.24400000274181366,34.35029983520508,1,1
